Credito_Cuenta,Debito_Cuenta,FechaDeEntrada,Modulo,Cantidad,CodigoDeTransacción,NumeroDeTransacción,CR_Socio,DR_Socio,DR_Account,CR_Account
20001.01.00014150.0001,50003.01,3/31/2026,FIN DE MES,0.05,Pago De Interes 3/31/2026,Pago De Interes,14150,0,50003,20001
20001.01.00014153.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14153,0,50003,20001
20001.01.00014154.0001,50003.01,3/31/2026,FIN DE MES,0.25,Pago De Interes 3/31/2026,Pago De Interes,14154,0,50003,20001
20001.01.00014155.0001,50003.01,3/31/2026,FIN DE MES,0.65,Pago De Interes 3/31/2026,Pago De Interes,14155,0,50003,20001
20001.01.00014156.0001,50003.01,3/31/2026,FIN DE MES,0.14,Pago De Interes 3/31/2026,Pago De Interes,14156,0,50003,20001
20001.01.00014157.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14157,0,50003,20001
20001.01.00014158.0001,50003.01,3/31/2026,FIN DE MES,0.17,Pago De Interes 3/31/2026,Pago De Interes,14158,0,50003,20001
20001.01.00014159.0001,50003.01,3/31/2026,FIN DE MES,2.55,Pago De Interes 3/31/2026,Pago De Interes,14159,0,50003,20001
20001.01.00014161.0001,50003.01,3/31/2026,FIN DE MES,0.1,Pago De Interes 3/31/2026,Pago De Interes,14161,0,50003,20001
20001.01.00014162.0001,50003.01,3/31/2026,FIN DE MES,0.27,Pago De Interes 3/31/2026,Pago De Interes,14162,0,50003,20001
20001.01.00014163.0001,50003.01,3/31/2026,FIN DE MES,0.09,Pago De Interes 3/31/2026,Pago De Interes,14163,0,50003,20001
20001.01.00014164.0001,50003.01,3/31/2026,FIN DE MES,3.62,Pago De Interes 3/31/2026,Pago De Interes,14164,0,50003,20001
20001.01.00014167.0001,50003.01,3/31/2026,FIN DE MES,4.6,Pago De Interes 3/31/2026,Pago De Interes,14167,0,50003,20001
20001.01.00014168.0001,50003.01,3/31/2026,FIN DE MES,0.07,Pago De Interes 3/31/2026,Pago De Interes,14168,0,50003,20001
20001.01.00014169.0001,50003.01,3/31/2026,FIN DE MES,1.93,Pago De Interes 3/31/2026,Pago De Interes,14169,0,50003,20001
20001.01.00014170.0001,50003.01,3/31/2026,FIN DE MES,0.13,Pago De Interes 3/31/2026,Pago De Interes,14170,0,50003,20001
20001.01.00014173.0001,50003.01,3/31/2026,FIN DE MES,4.54,Pago De Interes 3/31/2026,Pago De Interes,14173,0,50003,20001
20001.01.00014174.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14174,0,50003,20001
20001.01.00014175.0001,50003.01,3/31/2026,FIN DE MES,0.21,Pago De Interes 3/31/2026,Pago De Interes,14175,0,50003,20001
20001.01.00014178.0001,50003.01,3/31/2026,FIN DE MES,1.09,Pago De Interes 3/31/2026,Pago De Interes,14178,0,50003,20001
20001.01.00014179.0001,50003.01,3/31/2026,FIN DE MES,0.33,Pago De Interes 3/31/2026,Pago De Interes,14179,0,50003,20001
20001.01.00014180.0001,50003.01,3/31/2026,FIN DE MES,0.51,Pago De Interes 3/31/2026,Pago De Interes,14180,0,50003,20001
20001.01.00014185.0001,50003.01,3/31/2026,FIN DE MES,0.35,Pago De Interes 3/31/2026,Pago De Interes,14185,0,50003,20001
20001.01.00014188.0001,50003.01,3/31/2026,FIN DE MES,0.11,Pago De Interes 3/31/2026,Pago De Interes,14188,0,50003,20001
20001.01.00014192.0001,50003.01,3/31/2026,FIN DE MES,37.54,Pago De Interes 3/31/2026,Pago De Interes,14192,0,50003,20001
20001.01.00014193.0001,50003.01,3/31/2026,FIN DE MES,0.45,Pago De Interes 3/31/2026,Pago De Interes,14193,0,50003,20001
20001.01.00014196.0001,50003.01,3/31/2026,FIN DE MES,38.76,Pago De Interes 3/31/2026,Pago De Interes,14196,0,50003,20001
20001.01.00014200.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14200,0,50003,20001
20001.01.00014202.0001,50003.01,3/31/2026,FIN DE MES,0.56,Pago De Interes 3/31/2026,Pago De Interes,14202,0,50003,20001
20001.01.00014208.0001,50003.01,3/31/2026,FIN DE MES,0.15,Pago De Interes 3/31/2026,Pago De Interes,14208,0,50003,20001
20001.01.00014212.0001,50003.01,3/31/2026,FIN DE MES,0.03,Pago De Interes 3/31/2026,Pago De Interes,14212,0,50003,20001
20001.01.00014214.0001,50003.01,3/31/2026,FIN DE MES,0.53,Pago De Interes 3/31/2026,Pago De Interes,14214,0,50003,20001
20001.01.00014217.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14217,0,50003,20001
20001.01.00014219.0001,50003.01,3/31/2026,FIN DE MES,0.59,Pago De Interes 3/31/2026,Pago De Interes,14219,0,50003,20001
20001.01.00014221.0001,50003.01,3/31/2026,FIN DE MES,0.41,Pago De Interes 3/31/2026,Pago De Interes,14221,0,50003,20001
20001.01.00014223.0001,50003.01,3/31/2026,FIN DE MES,27.02,Pago De Interes 3/31/2026,Pago De Interes,14223,0,50003,20001
20001.01.00014224.0001,50003.01,3/31/2026,FIN DE MES,0.46,Pago De Interes 3/31/2026,Pago De Interes,14224,0,50003,20001
20001.01.00014225.0001,50003.01,3/31/2026,FIN DE MES,2.12,Pago De Interes 3/31/2026,Pago De Interes,14225,0,50003,20001
20001.01.00014226.0001,50003.01,3/31/2026,FIN DE MES,0.13,Pago De Interes 3/31/2026,Pago De Interes,14226,0,50003,20001
20001.01.00014228.0001,50003.01,3/31/2026,FIN DE MES,4.89,Pago De Interes 3/31/2026,Pago De Interes,14228,0,50003,20001
20001.01.00014229.0001,50003.01,3/31/2026,FIN DE MES,0.16,Pago De Interes 3/31/2026,Pago De Interes,14229,0,50003,20001
20001.01.00014230.0001,50003.01,3/31/2026,FIN DE MES,3.17,Pago De Interes 3/31/2026,Pago De Interes,14230,0,50003,20001
20001.01.00014233.0001,50003.01,3/31/2026,FIN DE MES,0.73,Pago De Interes 3/31/2026,Pago De Interes,14233,0,50003,20001
20001.01.00014237.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14237,0,50003,20001
20001.01.00014238.0001,50003.01,3/31/2026,FIN DE MES,0.53,Pago De Interes 3/31/2026,Pago De Interes,14238,0,50003,20001
20001.01.00014239.0001,50003.01,3/31/2026,FIN DE MES,0.45,Pago De Interes 3/31/2026,Pago De Interes,14239,0,50003,20001
20001.01.00014240.0001,50003.01,3/31/2026,FIN DE MES,1.2,Pago De Interes 3/31/2026,Pago De Interes,14240,0,50003,20001
20001.01.00014241.0001,50003.01,3/31/2026,FIN DE MES,0.1,Pago De Interes 3/31/2026,Pago De Interes,14241,0,50003,20001
20001.01.00014245.0001,50003.01,3/31/2026,FIN DE MES,0.36,Pago De Interes 3/31/2026,Pago De Interes,14245,0,50003,20001
20001.01.00014248.0001,50003.01,3/31/2026,FIN DE MES,0.86,Pago De Interes 3/31/2026,Pago De Interes,14248,0,50003,20001
20001.01.00014249.0001,50003.01,3/31/2026,FIN DE MES,2.38,Pago De Interes 3/31/2026,Pago De Interes,14249,0,50003,20001
20001.01.00014250.0001,50003.01,3/31/2026,FIN DE MES,0.49,Pago De Interes 3/31/2026,Pago De Interes,14250,0,50003,20001
20001.01.00014253.0001,50003.01,3/31/2026,FIN DE MES,0.29,Pago De Interes 3/31/2026,Pago De Interes,14253,0,50003,20001
20001.01.00014254.0001,50003.01,3/31/2026,FIN DE MES,0.63,Pago De Interes 3/31/2026,Pago De Interes,14254,0,50003,20001
20001.01.00014259.0001,50003.01,3/31/2026,FIN DE MES,1.85,Pago De Interes 3/31/2026,Pago De Interes,14259,0,50003,20001
20001.01.00014260.0001,50003.01,3/31/2026,FIN DE MES,0.08,Pago De Interes 3/31/2026,Pago De Interes,14260,0,50003,20001
20001.01.00014265.0001,50003.01,3/31/2026,FIN DE MES,0.31,Pago De Interes 3/31/2026,Pago De Interes,14265,0,50003,20001
20001.01.00014266.0001,50003.01,3/31/2026,FIN DE MES,0.36,Pago De Interes 3/31/2026,Pago De Interes,14266,0,50003,20001
20001.01.00014267.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14267,0,50003,20001
20001.01.00014269.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14269,0,50003,20001
20001.01.00014270.0001,50003.01,3/31/2026,FIN DE MES,2,Pago De Interes 3/31/2026,Pago De Interes,14270,0,50003,20001
20001.01.00014271.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14271,0,50003,20001
20001.01.00014273.0001,50003.01,3/31/2026,FIN DE MES,0.11,Pago De Interes 3/31/2026,Pago De Interes,14273,0,50003,20001
20001.01.00014274.0001,50003.01,3/31/2026,FIN DE MES,0.31,Pago De Interes 3/31/2026,Pago De Interes,14274,0,50003,20001
20001.01.00014275.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14275,0,50003,20001
20001.01.00014276.0001,50003.01,3/31/2026,FIN DE MES,0.04,Pago De Interes 3/31/2026,Pago De Interes,14276,0,50003,20001
20001.01.00014278.0001,50003.01,3/31/2026,FIN DE MES,0.4,Pago De Interes 3/31/2026,Pago De Interes,14278,0,50003,20001
20001.01.00014279.0001,50003.01,3/31/2026,FIN DE MES,0.11,Pago De Interes 3/31/2026,Pago De Interes,14279,0,50003,20001
20001.01.00014280.0001,50003.01,3/31/2026,FIN DE MES,3.04,Pago De Interes 3/31/2026,Pago De Interes,14280,0,50003,20001
20001.01.00014281.0001,50003.01,3/31/2026,FIN DE MES,0.62,Pago De Interes 3/31/2026,Pago De Interes,14281,0,50003,20001
20001.01.00014284.0001,50003.01,3/31/2026,FIN DE MES,0.49,Pago De Interes 3/31/2026,Pago De Interes,14284,0,50003,20001
20001.01.00014285.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14285,0,50003,20001
20001.01.00014286.0001,50003.01,3/31/2026,FIN DE MES,0.14,Pago De Interes 3/31/2026,Pago De Interes,14286,0,50003,20001
20001.01.00014288.0001,50003.01,3/31/2026,FIN DE MES,0.03,Pago De Interes 3/31/2026,Pago De Interes,14288,0,50003,20001
20001.01.00014291.0001,50003.01,3/31/2026,FIN DE MES,4.98,Pago De Interes 3/31/2026,Pago De Interes,14291,0,50003,20001
20001.01.00014293.0001,50003.01,3/31/2026,FIN DE MES,0.03,Pago De Interes 3/31/2026,Pago De Interes,14293,0,50003,20001
20001.01.00014298.0001,50003.01,3/31/2026,FIN DE MES,0.53,Pago De Interes 3/31/2026,Pago De Interes,14298,0,50003,20001
20001.01.00014299.0001,50003.01,3/31/2026,FIN DE MES,0.96,Pago De Interes 3/31/2026,Pago De Interes,14299,0,50003,20001
20001.01.00014301.0001,50003.01,3/31/2026,FIN DE MES,1.96,Pago De Interes 3/31/2026,Pago De Interes,14301,0,50003,20001
20001.01.00014303.0001,50003.01,3/31/2026,FIN DE MES,5.17,Pago De Interes 3/31/2026,Pago De Interes,14303,0,50003,20001
20001.01.00014304.0001,50003.01,3/31/2026,FIN DE MES,1.03,Pago De Interes 3/31/2026,Pago De Interes,14304,0,50003,20001
20001.01.00014305.0001,50003.01,3/31/2026,FIN DE MES,10.86,Pago De Interes 3/31/2026,Pago De Interes,14305,0,50003,20001
20001.01.00014306.0001,50003.01,3/31/2026,FIN DE MES,0.22,Pago De Interes 3/31/2026,Pago De Interes,14306,0,50003,20001
20001.01.00014308.0001,50003.01,3/31/2026,FIN DE MES,0.97,Pago De Interes 3/31/2026,Pago De Interes,14308,0,50003,20001
20001.01.00014310.0001,50003.01,3/31/2026,FIN DE MES,3.39,Pago De Interes 3/31/2026,Pago De Interes,14310,0,50003,20001
20001.01.00014314.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14314,0,50003,20001
20001.01.00014320.0001,50003.01,3/31/2026,FIN DE MES,0.23,Pago De Interes 3/31/2026,Pago De Interes,14320,0,50003,20001
20001.01.00014322.0001,50003.01,3/31/2026,FIN DE MES,0.04,Pago De Interes 3/31/2026,Pago De Interes,14322,0,50003,20001
20001.01.00014324.0001,50003.01,3/31/2026,FIN DE MES,0.26,Pago De Interes 3/31/2026,Pago De Interes,14324,0,50003,20001
20001.01.00014326.0001,50003.01,3/31/2026,FIN DE MES,0.04,Pago De Interes 3/31/2026,Pago De Interes,14326,0,50003,20001
20001.01.00014327.0001,50003.01,3/31/2026,FIN DE MES,0.14,Pago De Interes 3/31/2026,Pago De Interes,14327,0,50003,20001
20001.01.00014328.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14328,0,50003,20001
20001.01.00014331.0001,50003.01,3/31/2026,FIN DE MES,0.92,Pago De Interes 3/31/2026,Pago De Interes,14331,0,50003,20001
20001.01.00014332.0001,50003.01,3/31/2026,FIN DE MES,0.1,Pago De Interes 3/31/2026,Pago De Interes,14332,0,50003,20001
20001.01.00014333.0001,50003.01,3/31/2026,FIN DE MES,0.16,Pago De Interes 3/31/2026,Pago De Interes,14333,0,50003,20001
20001.01.00014334.0001,50003.01,3/31/2026,FIN DE MES,0.2,Pago De Interes 3/31/2026,Pago De Interes,14334,0,50003,20001
20001.01.00014335.0001,50003.01,3/31/2026,FIN DE MES,0.38,Pago De Interes 3/31/2026,Pago De Interes,14335,0,50003,20001
20001.01.00014336.0001,50003.01,3/31/2026,FIN DE MES,0.53,Pago De Interes 3/31/2026,Pago De Interes,14336,0,50003,20001
20001.01.00014338.0001,50003.01,3/31/2026,FIN DE MES,0.11,Pago De Interes 3/31/2026,Pago De Interes,14338,0,50003,20001
20001.01.00014340.0001,50003.01,3/31/2026,FIN DE MES,18.46,Pago De Interes 3/31/2026,Pago De Interes,14340,0,50003,20001
20001.01.00014341.0001,50003.01,3/31/2026,FIN DE MES,0.69,Pago De Interes 3/31/2026,Pago De Interes,14341,0,50003,20001
20001.01.00014345.0001,50003.01,3/31/2026,FIN DE MES,0.15,Pago De Interes 3/31/2026,Pago De Interes,14345,0,50003,20001
20001.01.00014347.0001,50003.01,3/31/2026,FIN DE MES,0.14,Pago De Interes 3/31/2026,Pago De Interes,14347,0,50003,20001
20001.01.00014348.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14348,0,50003,20001
20001.01.00014350.0001,50003.01,3/31/2026,FIN DE MES,6.6,Pago De Interes 3/31/2026,Pago De Interes,14350,0,50003,20001
20001.01.00014351.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14351,0,50003,20001
20001.01.00014354.0001,50003.01,3/31/2026,FIN DE MES,0.07,Pago De Interes 3/31/2026,Pago De Interes,14354,0,50003,20001
20001.01.00014355.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14355,0,50003,20001
20001.01.00014356.0001,50003.01,3/31/2026,FIN DE MES,0.85,Pago De Interes 3/31/2026,Pago De Interes,14356,0,50003,20001
20001.01.00014360.0001,50003.01,3/31/2026,FIN DE MES,0.82,Pago De Interes 3/31/2026,Pago De Interes,14360,0,50003,20001
20001.01.00014367.0001,50003.01,3/31/2026,FIN DE MES,1.1,Pago De Interes 3/31/2026,Pago De Interes,14367,0,50003,20001
20001.01.00014368.0001,50003.01,3/31/2026,FIN DE MES,0.27,Pago De Interes 3/31/2026,Pago De Interes,14368,0,50003,20001
20001.01.00014371.0001,50003.01,3/31/2026,FIN DE MES,0.15,Pago De Interes 3/31/2026,Pago De Interes,14371,0,50003,20001
20001.01.00014372.0001,50003.01,3/31/2026,FIN DE MES,0.36,Pago De Interes 3/31/2026,Pago De Interes,14372,0,50003,20001
20001.01.00014374.0001,50003.01,3/31/2026,FIN DE MES,0.03,Pago De Interes 3/31/2026,Pago De Interes,14374,0,50003,20001
20001.01.00014377.0001,50003.01,3/31/2026,FIN DE MES,0.04,Pago De Interes 3/31/2026,Pago De Interes,14377,0,50003,20001
20001.01.00014378.0001,50003.01,3/31/2026,FIN DE MES,54.27,Pago De Interes 3/31/2026,Pago De Interes,14378,0,50003,20001
20001.01.00014379.0001,50003.01,3/31/2026,FIN DE MES,0.05,Pago De Interes 3/31/2026,Pago De Interes,14379,0,50003,20001
20001.01.00014380.0001,50003.01,3/31/2026,FIN DE MES,0.39,Pago De Interes 3/31/2026,Pago De Interes,14380,0,50003,20001
20001.01.00014384.0001,50003.01,3/31/2026,FIN DE MES,8.19,Pago De Interes 3/31/2026,Pago De Interes,14384,0,50003,20001
20001.01.00014385.0001,50003.01,3/31/2026,FIN DE MES,0.24,Pago De Interes 3/31/2026,Pago De Interes,14385,0,50003,20001
20001.01.00014386.0001,50003.01,3/31/2026,FIN DE MES,1.59,Pago De Interes 3/31/2026,Pago De Interes,14386,0,50003,20001
20001.01.00014393.0001,50003.01,3/31/2026,FIN DE MES,1.03,Pago De Interes 3/31/2026,Pago De Interes,14393,0,50003,20001
20001.01.00014399.0001,50003.01,3/31/2026,FIN DE MES,0.28,Pago De Interes 3/31/2026,Pago De Interes,14399,0,50003,20001
20001.01.00014400.0001,50003.01,3/31/2026,FIN DE MES,3.35,Pago De Interes 3/31/2026,Pago De Interes,14400,0,50003,20001
20001.01.00014407.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14407,0,50003,20001
20001.01.00014409.0001,50003.01,3/31/2026,FIN DE MES,20.41,Pago De Interes 3/31/2026,Pago De Interes,14409,0,50003,20001
20001.01.00014411.0001,50003.01,3/31/2026,FIN DE MES,0.17,Pago De Interes 3/31/2026,Pago De Interes,14411,0,50003,20001
20001.01.00014412.0001,50003.01,3/31/2026,FIN DE MES,0.2,Pago De Interes 3/31/2026,Pago De Interes,14412,0,50003,20001
20001.01.00014413.0001,50003.01,3/31/2026,FIN DE MES,0.13,Pago De Interes 3/31/2026,Pago De Interes,14413,0,50003,20001
20001.01.00014414.0001,50003.01,3/31/2026,FIN DE MES,0.05,Pago De Interes 3/31/2026,Pago De Interes,14414,0,50003,20001
20001.01.00014415.0001,50003.01,3/31/2026,FIN DE MES,0.19,Pago De Interes 3/31/2026,Pago De Interes,14415,0,50003,20001
20001.01.00014416.0001,50003.01,3/31/2026,FIN DE MES,5.54,Pago De Interes 3/31/2026,Pago De Interes,14416,0,50003,20001
20001.01.00014418.0001,50003.01,3/31/2026,FIN DE MES,0.03,Pago De Interes 3/31/2026,Pago De Interes,14418,0,50003,20001
20001.01.00014419.0001,50003.01,3/31/2026,FIN DE MES,0.79,Pago De Interes 3/31/2026,Pago De Interes,14419,0,50003,20001
20001.01.00014421.0001,50003.01,3/31/2026,FIN DE MES,16.4,Pago De Interes 3/31/2026,Pago De Interes,14421,0,50003,20001
20001.01.00014423.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14423,0,50003,20001
20001.01.00014424.0001,50003.01,3/31/2026,FIN DE MES,0.89,Pago De Interes 3/31/2026,Pago De Interes,14424,0,50003,20001
20001.01.00014428.0001,50003.01,3/31/2026,FIN DE MES,0.04,Pago De Interes 3/31/2026,Pago De Interes,14428,0,50003,20001
20001.01.00014430.0001,50003.01,3/31/2026,FIN DE MES,0.92,Pago De Interes 3/31/2026,Pago De Interes,14430,0,50003,20001
20001.01.00014432.0001,50003.01,3/31/2026,FIN DE MES,1.28,Pago De Interes 3/31/2026,Pago De Interes,14432,0,50003,20001
20001.01.00014433.0001,50003.01,3/31/2026,FIN DE MES,20.17,Pago De Interes 3/31/2026,Pago De Interes,14433,0,50003,20001
20001.01.00014437.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14437,0,50003,20001
20001.01.00014439.0001,50003.01,3/31/2026,FIN DE MES,0.74,Pago De Interes 3/31/2026,Pago De Interes,14439,0,50003,20001
20001.01.00014441.0001,50003.01,3/31/2026,FIN DE MES,0.46,Pago De Interes 3/31/2026,Pago De Interes,14441,0,50003,20001
20001.01.00014442.0001,50003.01,3/31/2026,FIN DE MES,0.05,Pago De Interes 3/31/2026,Pago De Interes,14442,0,50003,20001
20001.01.00014451.0001,50003.01,3/31/2026,FIN DE MES,0.16,Pago De Interes 3/31/2026,Pago De Interes,14451,0,50003,20001
20001.01.00014452.0001,50003.01,3/31/2026,FIN DE MES,4.07,Pago De Interes 3/31/2026,Pago De Interes,14452,0,50003,20001
20001.01.00014457.0001,50003.01,3/31/2026,FIN DE MES,11.52,Pago De Interes 3/31/2026,Pago De Interes,14457,0,50003,20001
20001.01.00014458.0001,50003.01,3/31/2026,FIN DE MES,2.68,Pago De Interes 3/31/2026,Pago De Interes,14458,0,50003,20001
20001.01.00014459.0001,50003.01,3/31/2026,FIN DE MES,34.77,Pago De Interes 3/31/2026,Pago De Interes,14459,0,50003,20001
20001.01.00014460.0001,50003.01,3/31/2026,FIN DE MES,0.83,Pago De Interes 3/31/2026,Pago De Interes,14460,0,50003,20001
20001.01.00014461.0001,50003.01,3/31/2026,FIN DE MES,0.01,Pago De Interes 3/31/2026,Pago De Interes,14461,0,50003,20001
20001.01.00014466.0001,50003.01,3/31/2026,FIN DE MES,3.14,Pago De Interes 3/31/2026,Pago De Interes,14466,0,50003,20001
20001.01.00014468.0001,50003.01,3/31/2026,FIN DE MES,8.73,Pago De Interes 3/31/2026,Pago De Interes,14468,0,50003,20001
20001.01.00014469.0001,50003.01,3/31/2026,FIN DE MES,1.5,Pago De Interes 3/31/2026,Pago De Interes,14469,0,50003,20001
20001.01.00014475.0001,50003.01,3/31/2026,FIN DE MES,0.49,Pago De Interes 3/31/2026,Pago De Interes,14475,0,50003,20001
20001.01.00014478.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14478,0,50003,20001
20001.01.00014479.0001,50003.01,3/31/2026,FIN DE MES,0.05,Pago De Interes 3/31/2026,Pago De Interes,14479,0,50003,20001
20001.01.00014480.0001,50003.01,3/31/2026,FIN DE MES,0.88,Pago De Interes 3/31/2026,Pago De Interes,14480,0,50003,20001
20001.01.00014481.0001,50003.01,3/31/2026,FIN DE MES,0.06,Pago De Interes 3/31/2026,Pago De Interes,14481,0,50003,20001
20001.01.00014487.0001,50003.01,3/31/2026,FIN DE MES,0.52,Pago De Interes 3/31/2026,Pago De Interes,14487,0,50003,20001
20001.01.00014488.0001,50003.01,3/31/2026,FIN DE MES,0.21,Pago De Interes 3/31/2026,Pago De Interes,14488,0,50003,20001
20001.01.00014489.0001,50003.01,3/31/2026,FIN DE MES,0.68,Pago De Interes 3/31/2026,Pago De Interes,14489,0,50003,20001
20001.01.00014493.0001,50003.01,3/31/2026,FIN DE MES,0.85,Pago De Interes 3/31/2026,Pago De Interes,14493,0,50003,20001
20001.01.00014494.0001,50003.01,3/31/2026,FIN DE MES,0.02,Pago De Interes 3/31/2026,Pago De Interes,14494,0,50003,20001
20001.01.00014495.0001,50003.01,3/31/2026,FIN DE MES,0.56,Pago De Interes 3/31/2026,Pago De Interes,14495,0,50003,20001
20001.01.00014496.0001,50003.01,3/31/2026,FIN DE MES,3.94,Pago De Interes 3/31/2026,Pago De Interes,14496,0,50003,20001
20001.01.00014497.0001,50003.01,3/31/2026,FIN DE MES,220.19,Pago De Interes 3/31/2026,Pago De Interes,14497,0,50003,20001
20001.01.00014501.0001,50003.01,3/31/2026,FIN DE MES,0.06,Pago De Interes 3/31/2026,Pago De Interes,14501,0,50003,20001
20001.01.00014502.0001,50003.01,3/31/2026,FIN DE MES,0.04,Pago De Interes 3/31/2026,Pago De Interes,14502,0,50003,20001
20001.01.00014506.0001,50003.01,3/31/2026,FIN DE MES,0.05,Pago De Interes 3/31/2026,Pago De Interes,14506,0,50003,20001
20001.01.00014507.0001,50003.01,3/31/2026,FIN DE MES,1.09,Pago De Interes 3/31/2026,Pago De Interes,14507,0,50003,20001
20001.01.00014513.0001,50003.01,3/31/2026,FIN DE MES,0.11,Pago De Interes 3/31/2026,Pago De Interes,14513,0,50003,20001
20001.01.00014514.0001,50003.01,3/31/2026,FIN DE MES,40.9,Pago De Interes 3/31/2026,Pago De Interes,14514,0,50003,20001
20001.01.00014515.0001,50003.01,3/31/2026,FIN DE MES,4.66,Pago De Interes 3/31/2026,Pago De Interes,14515,0,50003,20001
20001.01.00014518.0001,50003.01,3/31/2026,FIN DE MES,0.08,Pago De Interes 3/31/2026,Pago De Interes,14518,0,50003,20001
